,,,,계,,관광,,상용,,공용,,유학연수,,기타
년,월,대륙,국적,인원수,증감률(%),인원수,증감률(%),인원수,증감률(%),인원수,증감률(%),인원수,증감률(%),인원수,증감률(%)
"2017","03","아시아","인도네시아","21,955","12.50","14,177","28.16","409","44.01","52","-1.89","164","35.54","7,153","-10.53"
"2017","03","아시아","태국","52,503","12.53","46,397","13.51","31","-49.18","346","-18.20","130","58.54","5,599","7.36"
"2017","03","아시아","베트남","25,159","34.87","16,221","47.71","612","16.57","161","22.90","2,970","79.02","5,195","-3.02"
"2017","03","아시아","인도","11,805","-14.82","2,506","8.67","2,727","7.91","35","9.38","160","39.13","6,377","-28.18"
"2017","03","아시아","말레이시아","30,820","7.49","28,491","8.01","146","-20.22","4","100.00","188","55.37","1,991","0.10"
"2017","03","아시아","싱가포르","21,002","19.00","19,240","21.63","161","-16.58","1","0.00","38","22.58","1,562","-2.68"
"2017","03","아시아","몽골","8,627","45.06","6,446","39.13","107","-8.55","300","-0.33","1,053","118.92","721","73.73"
"2017","03","아시아","우즈베키스탄","6,009","1.61","2,225","-13.05","584","78.05","0","-100.00","451","150.56","2,749","-3.41"
"2017","03","아시아","미얀마","6,679","23.69","1,534","22.82","17","-22.73","40","-13.04","72","100.00","5,016","23.94"
"2017","03","아시아","GCC","3,131","17.13","2,902","19.97","23","9.52","28","460.00","119","-22.73","59","-20.27"
"2017","03","아시아","카자흐스탄","3,882","18.03","2,744","6.27","11","175.00","0","-100.00","123","16.04","1,004","69.31"
"2017","03","아시아","터키","2,138","1.91","1,128","9.30","11","-38.89","36","20.00","34","41.67","929","-6.54"
"2017","03","아시아","캄보디아","1,862","-19.15","604","29.06","28","-9.68","49","19.51","47","17.50","1,134","-34.18"
"2017","03","아시아","스리랑카","1,456","7.14","220","-5.98","71","-11.25","4","-63.64","34","-30.61","1,127","14.42"
"2017","03","아시아","방글라데시","1,224","17.69","214","36.31","178","14.84","33","43.48","110","89.66","689","6.49"
"2017","03","아시아","파키스탄","1,292","6.51","277","-11.78","334","13.22","32","433.33","153","41.67","496","1.22"
"2017","03","아시아","이스라엘","1,310","8.99","1,251","6.92","9","50.00","0","-100.00","3","0.00","47","113.64"
"2017","03","아시아","이란","851","38.60","340","12.58","293","42.23","10","233.33","36","44.00","172","120.51"
"2017","03","아시아","아시아 기타","5,428","17.49","1,760","2.62","689","46.28","163","22.56","186","46.46","2,630","20.98"
"2017","03","아시아 소계","","1,008,026","-14.28","819,673","-16.66","12,727","2.24","1,684","-3.83","27,161","27.94","146,781","-6.51"
"2017","03","아메리카","미국","72,477","5.47","56,367","6.01","426","-8.78","1,396","12.76","119","23.96","14,169","3.08"
"2017","03","아메리카","캐나다","16,327","12.66","12,425","9.94","60","-11.76","14","180.00","23","91.67","3,805","22.54"
"2017","03","아메리카","브라질","1,397","16.03","935","17.31","4","-66.67","10","11.11","17","-19.05","431","18.08"
"2017","03","아메리카","멕시코","1,284","10.69","974","8.34","8","166.67","5","400.00","24","20.00","273","15.19"
"2017","03","아메리카","아메리카 기타","2,902","12.70","1,784","18.30","32","10.34","17","-15.00","61","-3.17","1,008","5.55"
"2017","03","아메리카 소계","","94,387","7.08","72,485","7.10","530","-8.46","1,442","13.28","244","15.09","19,686","6.95"
"2017","03","유럽","러시아","22,951","19.26","16,221","27.98","186","16.25","9","-30.77","125","40.45","6,410","1.63"
"2017","03","유럽","영국","14,809","10.11","12,459","13.42","351","-9.07","11","-8.33","29","-9.38","1,959","-3.69"
"2017","03","유럽","독일","10,558","-5.02","8,794","-4.13","261","5.67","14","16.67","59","-3.28","1,430","-11.89"
"2017","03","유럽","프랑스","7,518","5.00","5,743","7.59","455","-5.01","52","40.54","131","33.67","1,137","-5.88"
"2017","03","유럽","이탈리아","3,977","-10.99","2,722","5.02","76","16.92","3","-57.14","17","21.43","1,159","-35.25"
"2017","03","유럽","네덜란드","2,837","10.86","2,164","15.17","47","4.44","7","16.67","18","125.00","601","-3.22"
"2017","03","유럽","우크라이나","2,842","20.07","844","25.60","91","46.77","0","-100.00","13","30.00","1,894","16.77"
"2017","03","유럽","스페인","1,858","-3.33","1,534","-1.54","24","-17.24","4","-69.23","32","39.13","264","-11.71"
"2017","03","유럽","루마니아","1,449","12.94","511","8.72","14","-44.00","0","-100.00","3","-40.00","921","17.93"
"2017","03","유럽","노르웨이","1,575","-19.11","1,060","-25.67","353","-2.49","2","100.00","7","-65.00","153","10.87"
"2017","03","유럽","스웨덴","1,557","-1.27","1,337","-4.43","35","-5.41","8","33.33","27","-10.00","150","42.86"
"2017","03","유럽","폴란드","1,865","52.62","1,254","72.73","25","19.05","0","0.00","9","-30.77","577","24.89"
"2017","03","유럽","스위스","1,184","-2.79","1,051","-3.93","23","-14.81","4","0.00","9","-35.71","97","16.87"
"2017","03","유럽","포르투갈","782","-7.67","603","-14.47","5","-37.50","0","-100.00","1","-66.67","173","33.08"
"2017","03","유럽","오스트리아","978","0.10","766","0.00","9","-30.77","2","0.00","2","-50.00","199","2.58"
"2017","03","유럽","핀란드","1,193","16.28","801","12.82","25","13.64","10","0.00","13","18.18","344","21.55"
"2017","03","유럽","벨기에","1,135","18.85","942","20.31","20","25.00","1","0.00","5","-50.00","167","15.17"
"2017","03","유럽","크로아티아","609","-5.87","231","-8.33","8","-38.46","0","0.00","1","0.00","369","-3.40"
"2017","03","유럽","그리스","923","4.41","507","4.54","26","-10.34","3","0.00","1","0.00","386","5.46"
"2017","03","유럽","불가리아","649","-25.57","213","-21.11","2","-33.33","1","0.00","5","0.00","428","-27.95"
"2017","03","유럽","덴마크","984","1.34","810","6.16","30","-52.38","3","200.00","1","0.00","140","-2.10"
"2017","03","유럽","아일랜드","768","20.00","595","25.26","14","-56.25","0","0.00","2","100.00","157","18.94"
"2017","03","유럽","유럽 기타","3,554","21.38","2,049","16.95","68","58.14","7","-46.15","41","0.00","1,389","28.73"
"2017","03","유럽 소계","","86,555","7.82","63,211","11.00","2,148","-1.78","141","9.30","551","11.54","20,504","-0.08"
"2017","03","오세아니아","오스트레일리아","12,801","-3.89","11,071","-3.85","516","35.08","14","-88.89","11","120.00","1,189","-7.97"
"2017","03","오세아니아","뉴질랜드","2,354","11.04","1,765","10.31","29","-12.12","6","200.00","0","-100.00","554","14.94"
"2017","03","오세아니아","오세아니아 기타","407","1.24","258","-2.64","1","-75.00","2","-50.00","3","50.00","143","12.60"
"2017","03","오세아니아 소계","","15,562","-1.76","13,094","-2.13","546","30.31","22","-83.33","14","40.00","1,886","-0.79"
"2017","03","아프리카","남아프리카공화국","981","25.29","506","34.22","12","-47.83","0","-100.00","3","-40.00","460","23.32"
"2017","03","아프리카","아프리카 기타","3,262","2.16","1,386","-9.17","588","19.51","23","-85.16","282","25.89","983","23.49"
"2017","03","아프리카 소계","","4,243","6.72","1,892","-0.58","600","16.50","23","-85.63","285","24.45","1,443","23.44"
"2017","03","기타","국적미상","81","30.65","34","0.00","0","-100.00","0","0.00","2","100.00","45","73.08"
"2017","03","기타 소계","","81","30.65","34","0.00","0","-100.00","0","0.00","2","100.00","45","73.08"
"2017","03","교포","교포","24,786","-1.37","0","0.00","0","0.00","0","0.00","0","0.00","24,786","-1.37"
"2017","03","교포 소계","","24,786","-1.37","0","0.00","0","0.00","0","0.00","0","0.00","24,786","-1.37"
"2017","03 소계","","","1,233,640","-11.21","970,389","-13.63","16,551","2.49","3,312","-3.86","28,257","27.42","215,131","-4.03"
"2017","04","아시아","중국","227,811","-66.61","158,784","-73.60","3,546","-23.00","129","-76.63","6,586","22.37","58,766","-16.43"
"2017","04","아시아","일본","165,748","-5.44","159,263","-5.88","1,604","-9.84","118","-22.88","339","66.18","4,424","12.40"
"2017","04","아시아","대만","79,203","14.54","77,848","14.41","48","-4.00","20","100.00","93","78.85","1,194","19.88"
"2017","04","아시아","홍콩","79,067","50.04","77,904","50.35","34","-41.38","2","100.00","53","39.47","1,074","36.29"
"2017","04","아시아","마카오","4,859","40.76","4,818","40.67","0","0.00","0","0.00","8","33.33","33","57.14"
"2017","04","아시아","필리핀","47,256","2.31","28,306","61.79","293","15.81","131","5.65","37","19.35","18,489","-34.63"
"2017","04","아시아","인도네시아","24,278","-10.18","17,291","20.35","317","-9.43","47","-24.19","61","8.93","6,562","-46.19"
"2017","04","아시아","태국","56,351","8.93","50,195","9.78","34","-26.09","126","-13.10","43","34.38","5,953","2.85"
"2017","04","아시아","베트남","31,324","28.09","24,126","38.58","690","9.52","275","23.87","839","67.13","5,394","-5.22"
"2017","04","아시아","인도","9,518","-31.79","2,846","15.79","2,595","0.70","40","11.11","61","29.79","3,976","-55.00"
"2017","04","아시아","말레이시아","34,441","8.43","32,399","9.85","135","-20.59","4","-20.00","37","32.14","1,866","-9.59"
"2017","04","아시아","싱가포르","22,912","13.34","21,256","15.02","86","-39.86","2","-33.33","14","-26.32","1,554","-1.02"
"2017","04","아시아","몽골","6,771","28.82","5,773","36.38","106","29.27","274","-2.14","149","-10.24","469","-5.25"
"2017","04","아시아","우즈베키스탄","5,637","-3.48","1,774","-31.29","474","46.75","0","-100.00","95","102.13","3,294","14.10"
"2017","04","아시아","미얀마","5,898","-0.32","2,041","3.97","16","-30.43","62","47.62","16","77.78","3,763","-3.02"
"2017","04","아시아","GCC","2,493","37.51","2,334","37.94","37","68.18","19","533.33","32","-31.91","71","44.90"
"2017","04","아시아","카자흐스탄","3,726","30.78","2,719","26.17","9","-35.71","2","0.00","17","88.89","979","45.90"
"2017","04","아시아","터키","2,250","-13.93","1,203","-17.66","14","7.69","49","-18.33","11","37.50","973","-9.24"
"2017","04","아시아","캄보디아","3,853","-11.10","1,059","-9.25","33","83.33","81","24.62","16","-20.00","2,664","-13.05"
"2017","04","아시아","스리랑카","1,426","-21.82","318","19.10","65","-4.41","3","0.00","11","-26.67","1,029","-30.19"
"2017","04","아시아","방글라데시","1,108","6.33","228","13.43","198","29.41","90","30.43","35","169.23","557","-8.09"
"2017","04","아시아","파키스탄","1,071","13.09","283","7.60","289","9.89","28","133.33","43","13.16","428","15.36"
"2017","04","아시아","이스라엘","1,855","49.60","1,815","52.01","7","40.00","0","0.00","3","50.00","30","-23.08"
"2017","04","아시아","이란","560","15.46","150","-1.32","245","-11.55","6","-40.00","17","142.86","142","264.10"
"2017","04","아시아","아시아 기타","4,874","-10.37","1,858","-7.70","625","40.77","159","43.24","64","146.15","2,168","-23.77"
"2017","04","아시아 소계","","824,290","-33.41","676,591","-36.09","11,500","-7.00","1,667","-15.21","8,680","27.57","125,852","-20.34"
"2017","04","아메리카","미국","83,485","2.51","65,961","1.90","399","-18.07","3,281","27.62","113","44.87","13,731","1.19"
"2017","04","아메리카","캐나다","17,604","12.74","13,914","12.82","34","-47.69","15","-21.05","25","92.31","3,616","13.57"
"2017","04","아메리카","브라질","1,566","12.42","1,219","26.32","11","37.50","4","-50.00","11","37.50","321","-20.54"
"2017","04","아메리카","멕시코","1,764","48.48","1,486","62.40","10","66.67","5","400.00","21","75.00","242","-4.72"
"2017","04","아메리카","아메리카 기타","2,975","-1.16","2,241","32.29","26","-21.21","14","-6.67","29","190.00","665","-47.14"
"2017","04","아메리카 소계","","107,394","4.63","84,821","5.18","480","-19.87","3,319","26.97","199","64.46","18,575","-0.51"
"2017","04","유럽","러시아","26,719","22.94","18,496","30.50","154","1.32","38","375.00","28","47.37","8,003","8.41"
"2017","04","유럽","영국","13,342","10.46","11,407","17.99","298","-23.39","13","225.00","14","40.00","1,610","-19.82"
"2017","04","유럽","독일","11,712","13.80","9,542","14.06","233","-13.06","19","58.33","61","-36.46","1,857","19.81"
"2017","04","유럽","프랑스","9,878","13.23","8,066","13.43","366","-7.34","28","-6.67","146","37.74","1,272","17.56"
"2017","04","유럽","이탈리아","3,389","-32.14","2,638","-7.24","61","-22.78","12","50.00","8","-20.00","670","-67.36"
"2017","04","유럽","네덜란드","3,386","15.13","2,621","16.23","55","1.85","8","60.00","28","211.11","674","9.06"
"2017","04","유럽","우크라이나","2,537","6.24","740","25.21","138","8.66","6","500.00","3","0.00","1,650","-0.96"
"2017","04","유럽","스페인","2,076","17.49","1,769","26.63","26","-21.21","11","266.67","20","122.22","250","-23.08"
"2017","04","유럽","루마니아","1,222","-13.88","575","26.93","16","33.33","5","400.00","5","0.00","621","-34.84"
"2017","04","유럽","노르웨이","2,109","45.35","1,597","78.04","321","3.22","3","-40.00","2","-77.78","186","-18.78"
"2017","04","유럽","스웨덴","1,724","6.29","1,584","14.78","42","-27.59","8","60.00","14","16.67","76","-54.49"
"2017","04","유럽","폴란드","2,040","47.40","1,451","64.70","16","-57.89","0","-100.00","5","-58.33","568","25.66"
"2017","04","유럽","스위스","1,824","21.36","1,695","21.77","17","-26.09","2","0.00","11","-35.29","99","39.44"
"2017","04","유럽","포르투갈","1,146","25.52","1,016","41.70","8","60.00","0","-100.00","0","-100.00","122","-34.76"
"2017","04","유럽","오스트리아","1,082","7.02","900","15.09","5","-58.33","1","-50.00","11","57.14","165","-20.67"
"2017","04","유럽","핀란드","1,333","24.46","953","43.09","20","-4.76","0","0.00","21","-30.00","339","-4.24"
"2017","04","유럽","벨기에","1,100","15.79","910","20.21","13","-50.00","1","-83.33","5","150.00","171","7.55"
"2017","04","유럽","크로아티아","447","-21.72","194","10.86","10","-16.67","0","0.00","1","0.00","242","-36.98"
"2017","04","유럽","그리스","790","-11.63","489","-1.41","21","-16.00","1","0.00","2","0.00","277","-25.74"
"2017","04","유럽","불가리아","755","-7.13","303","22.18","1","0.00","0","0.00","2","0.00","449","-20.11"
"2017","04","유럽","덴마크","1,002","6.26","821","15.31","32","-53.62","2","0.00","3","-66.67","144","-4.64"
"2017","04","유럽","아일랜드","812","27.27","671","30.54","18","-10.00","2","0.00","0","0.00","121","16.35"
"2017","04","유럽","유럽 기타","3,261","8.09","2,151","21.80","56","-36.36","11","-26.67","13","8.33","1,030","-9.33"
"2017","04","유럽 소계","","93,686","12.71","70,589","21.20","1,927","-13.12","171","55.45","403","7.18","20,596","-7.12"
"2017","04","오세아니아","오스트레일리아","19,040","35.37","17,316","40.84","474","25.73","21","-30.00","11","1,000.00","1,218","-10.57"
"2017","04","오세아니아","뉴질랜드","3,284","35.87","2,724","41.95","19","-44.12","3","-50.00","1","-66.67","537","18.02"
"2017","04","오세아니아","오세아니아 기타","450","-3.43","345","12.38","1","-83.33","7","0.00","0","-100.00","97","-36.18"
"2017","04","오세아니아 소계","","22,774","34.38","20,385","40.38","494","18.47","31","-13.89","12","140.00","1,852","-5.94"
"2017","04","아프리카","남아프리카공화국","915","0.00","512","13.78","13","-60.61","2","100.00","1","0.00","387","-10.21"
"2017","04","아프리카","아프리카 기타","3,012","-2.33","1,712","7.40","489","-7.21","80","21.21","63","36.96","668","-21.50"
"2017","04","아프리카 소계","","3,927","-1.80","2,224","8.81","502","-10.36","82","22.39","64","39.13","1,055","-17.71"
"2017","04","기타","국적미상","93","43.08","59","96.67","0","-100.00","0","0.00","1","0.00","33","0.00"
"2017","04","기타 소계","","93","43.08","59","96.67","0","-100.00","0","0.00","1","0.00","33","0.00"
